date,v6_1_IC12,v6_2_ir_expanding,v7_0
2023-08-22,1.4039185639961143,1.4693202347499879,1.2720014866430447
2023-08-23,1.3830705014379716,1.4567401364718868,1.2672955404815356
2023-08-24,1.3892221213228828,1.4697774961147712,1.2721964561260983
2023-08-25,1.3566964146231824,1.4289828882442601,1.2569384736476241
2023-08-28,1.3813531313420513,1.449402621893922,1.2646996727629967
2023-08-29,1.419781513439418,1.4763030412970617,1.2748422699011162
2023-08-30,1.4346372281975697,1.4930051198151453,1.2810744963131788
2023-08-31,1.4251158292799688,1.5011390370056563,1.2841412270201646
2023-09-01,1.4319455781393466,1.50467181224836,1.2854691432694905
2023-09-04,1.4550414569296848,1.5150928871996208,1.2893811104020394
2023-09-05,1.444268873055475,1.5112948509802526,1.287960863165462
2023-09-06,1.440539586685855,1.5122036395134308,1.288301176611859
2023-09-07,1.4211940010248532,1.493845782124402,1.2814290378042446
2023-09-08,1.411257245650924,1.4915420790955907,1.2805607212196142
2023-09-11,1.414558201024579,1.491288120641041,1.280464915784245
2023-09-12,1.4156131666277885,1.4987190549763114,1.2832684919262614
2023-09-13,1.4073346049032818,1.485479583433703,1.278287328858516
2023-09-14,1.406594018892344,1.4893245672042488,1.2797411772309073
2023-09-15,1.4051624838035424,1.4925243842312423,1.2809493269090224
2023-09-18,1.4042725403125051,1.4882829449764936,1.2793498183330572
2023-09-19,1.399717601729882,1.4848135605295907,1.2780393726005521
2023-09-20,1.3959217133702504,1.4801708659847637,1.2762834505762266
2023-09-21,1.3806918378458648,1.4634771861394094,1.2699586014083284
2023-09-22,1.4044890216215078,1.467196121268878,1.2713766300957108
2023-09-25,1.3961778880166231,1.4664635636391101,1.2710977030308683
2023-09-26,1.3856810962639627,1.4534763730182516,1.2661513435153469
2023-09-27,1.3963602014432903,1.4550179190794983,1.2667414045771228
2023-09-28,1.387600205789962,1.4423305168188345,1.2616723217270733
2023-10-09,1.3865316621335773,1.4323785626079526,1.2576772258333953
2023-10-10,1.3835413997821662,1.445503240084334,1.2629657814955604
2023-10-11,1.391532049912174,1.4534387159447681,1.26614765232436
2023-10-12,1.4116157518622134,1.4752550371762847,1.2748694539556722
2023-10-13,1.3924428134944045,1.4507420483390894,1.265147984133056
2023-10-16,1.3767841622380135,1.4301776725070725,1.2569179105717605
2023-10-17,1.3819203959372823,1.4412457261696827,1.2613819213328121
2023-10-18,1.373418631884287,1.4337529221264884,1.2583724514592538
2023-10-19,1.3466966547907013,1.4033181699024373,1.2461138278090262
2023-10-20,1.3412622247103225,1.398336307086089,1.2440836672471094
2023-10-23,1.3206091642536002,1.3828826351783843,1.2377739964940657
2023-10-24,1.323064854464674,1.3892975061092265,1.2404089988613585
2023-10-25,1.3270830031136756,1.3990699430626947,1.2444131419167186
2023-10-26,1.3253448645472943,1.3899462024217013,1.2406889234504057
2023-10-27,1.3497794217213634,1.414445035531003,1.2507246164754255
2023-10-30,1.3507785876955571,1.420052289327387,1.253000043392134
2023-10-31,1.3403699472980444,1.4114683352770028,1.2493835390704735
2023-11-01,1.3499208214213418,1.4226219872117793,1.2540976150945768
2023-11-02,1.3619629109889384,1.4316669908286006,1.2579048127530563
2023-11-03,1.3690529315980917,1.4434942400054747,1.2628666711729184
2023-11-06,1.383393943979356,1.4559238719178376,1.268058920859145
2023-11-07,1.3824050868600102,1.4503101802005611,1.2657243654808152
2023-11-08,1.3866218117981393,1.4503810545556555,1.2657538994773547
2023-11-09,1.3906603049793587,1.4577631959293458,1.2688300272329531
2023-11-10,1.3762843925458397,1.4442156318517971,1.2631997142860754
2023-11-13,1.3831674513308418,1.4453798313793658,1.2636859224542303
2023-11-14,1.3891061611059325,1.4513444732943388,1.266175905486671
2023-11-15,1.4059848568747373,1.469547449428903,1.2737585517389556
2023-11-16,1.4004331135677397,1.4662549022488014,1.2723958827869029
2023-11-17,1.3960847882915373,1.4626980128769387,1.2709220846938392
2023-11-20,1.3903833766434315,1.457941924215218,1.2689488940315645
2023-11-21,1.397282510075468,1.462002662543438,1.2706364716859062
2023-11-22,1.3857344704944152,1.453400777034261,1.2670668543204395
2023-11-23,1.3900048703382137,1.4575714034751452,1.2688029365387423
2023-11-24,1.3892662923335082,1.4555740491649338,1.267972752648642
2023-11-27,1.3761768520866016,1.4450978506250904,1.2636152847950333
2023-11-28,1.3788026845195471,1.4475613487093237,1.2646438331142131
2023-11-29,1.3738071294226404,1.441388152212339,1.262068720610422
2023-11-30,1.377123822633466,1.442736731699541,1.2626197293845154
2023-12-01,1.369317060745593,1.4387528712194415,1.2609927969681982
2023-12-04,1.3659132373120804,1.4418330945637101,1.2622525590151994
2023-12-05,1.3472578158898796,1.4257438279781283,1.255679804268294
2023-12-06,1.3690987962318915,1.4463192947055732,1.264135843987812
2023-12-07,1.3547153524520148,1.431734145708224,1.2581871675733065
2023-12-08,1.3674762879641462,1.446810146997399,1.2643694514702455
2023-12-11,1.373609965399114,1.457669857791634,1.268797991939411
2023-12-12,1.3872633203644915,1.4690155388586577,1.2734063242636249
2023-12-13,1.3942002189912732,1.4818398999498827,1.278593802172942
2023-12-14,1.4078966088914755,1.4991067133461282,1.2855460207181375
2023-12-15,1.4037364505616203,1.4885651445220451,1.2813276937677558
2023-12-18,1.4068372004712177,1.4959025149530027,1.2842749148978172
2023-12-19,1.4146293565225463,1.5063740632046394,1.288470045786617
2023-12-20,1.4210237740272658,1.5141162155408592,1.2915602211038255
2023-12-21,1.406176501132364,1.4940552332083112,1.2835749887953443
2023-12-22,1.4064156555907015,1.501216749992254,1.2864460306038359
2023-12-25,1.4100742055233866,1.5044321154714408,1.287731786203249
2023-12-26,1.4163436512118839,1.5127551745103989,1.291056204815272
2023-12-27,1.4266021138602525,1.5188376334802074,1.2934785475992223
2023-12-28,1.4292828189648998,1.5144267691113251,1.2917256703903697
2023-12-29,1.424404396658282,1.5094876411208118,1.2899237524589973
2024-01-02,1.4200153934402722,1.5055402498373216,1.2884809483517294
2024-01-03,1.4020543054870214,1.4953666306275972,1.284756827010123
2024-01-04,1.3974522023718738,1.4796824772337682,1.278993184390353
2024-01-05,1.3875800800592353,1.4742636846416521,1.276989796973338
2024-01-08,1.384797265560773,1.464709512214585,1.2734500839937433
2024-01-09,1.4136191753783374,1.4709015452877516,1.275752725907753
2024-01-10,1.414626668570548,1.4665372285806317,1.2741336698968377
2024-01-11,1.4409227950143746,1.4750397809267308,1.2772932831621613
2024-01-12,1.4359989258641153,1.4687565093350528,1.2749660738744357
2024-01-15,1.4448552117871198,1.4767481909305638,1.2779332936213148
2024-01-16,1.4245688723389247,1.4742850235793128,1.2770215801525202
2024-01-17,1.408517971713613,1.4535323905889372,1.2693328839348696
2024-01-18,1.4139320450856263,1.4616674876730793,1.272371503090073
2024-01-19,1.432829578891156,1.4658090933489347,1.273913547239479
2024-01-22,1.4662262165575566,1.450809440018701,1.268337756320153
2024-01-23,1.4627741218489239,1.4546273429920447,1.2697653747612032
2024-01-24,1.4681541669627354,1.4607407095399216,1.2720478962945916
2024-01-25,1.4699012774499802,1.4665785391229123,1.2742223214222996
2024-01-26,1.455403326930175,1.4600492379520011,1.27179588286574
2024-01-29,1.467816351776428,1.4593703759295058,1.271542956478685
2024-01-30,1.4790194668261285,1.4513352587277875,1.268548483212993
2024-01-31,1.447326596153482,1.4337335167651741,1.2614992574884047
2024-02-01,1.4571734462944115,1.4386091558490464,1.2634648638730994
2024-02-02,1.4312760488997829,1.426308771739036,1.2585150887833076
2024-02-05,1.4393440015222507,1.4289611070790667,1.2595873972837945
2024-02-06,1.5082413873928644,1.4688688722968792,1.275705419493818
2024-02-07,1.53714290341436,1.492305267701558,1.2850316175188397
2024-02-08,1.530631654396022,1.4916693089472504,1.2847806996821896
2024-02-19,1.5289642940933483,1.4865760997665378,1.2827707073250425
2024-02-20,1.535016805442933,1.4885629970140544,1.2835562752434522
2024-02-21,1.549832223486222,1.4998347862283408,1.288009626970191
2024-02-22,1.550529356138397,1.5016508077530122,1.2887241942433532
2024-02-23,1.550080801903202,1.4997829803721938,1.287989723994464
2024-02-26,1.550297100384702,1.5004435668443583,1.2882496562025512
2024-02-27,1.5586077129520837,1.5053528890734642,1.2901809500235328
2024-02-28,1.5423909311548483,1.4957029718938606,1.2863914463373345
2024-02-29,1.5758675753045321,1.515172088284067,1.2936686041416494
2024-03-01,1.584690219910411,1.5225299717447218,1.2963988499317247
2024-03-04,1.595610488410074,1.5387987037994424,1.3024190961972497
2024-03-05,1.5966364464981975,1.5483411575515547,1.305929174230141
2024-03-06,1.5975562346905878,1.5515863814503026,1.307118731609793
2024-03-07,1.5933545383571635,1.5569057046049073,1.3090662574038956
2024-03-08,1.596138012888503,1.5596169727993159,1.310056997095414
2024-03-11,1.637298978753404,1.5791059222656265,1.3171715634123606
2024-03-12,1.6396335497172485,1.5778455256393613,1.3167146582342286
2024-03-13,1.6368136915903786,1.5753686577643735,1.315816365695816
2024-03-14,1.6397529690690822,1.5808088307387682,1.3177911222124408
2024-03-15,1.6518518341874637,1.5914994197154468,1.3216642035781652
2024-03-18,1.6637791473889443,1.5915980621601924,1.3216998049091204
2024-03-19,1.6526422493784294,1.586546523355227,1.3198767032686218
2024-03-20,1.6513960651278474,1.5857788371610944,1.3195991463571517
2024-03-21,1.6551179467867112,1.6009231453895238,1.3250760690705787
2024-03-22,1.6281532728188814,1.5817450150198487,1.3181774151606467
2024-03-25,1.619281094954123,1.5799026437774184,1.3175101440811798
2024-03-26,1.6291408844046118,1.5828418964773587,1.3185753862051341
2024-03-27,1.6074060906910685,1.5748966728252543,1.3156989064729052
2024-03-28,1.622957189975922,1.5895089432953917,1.3210042060775762
2024-03-29,1.643197431528316,1.5954947354015825,1.3224966021881492
2024-04-01,1.67668203505846,1.6093608949916125,1.3259446766699363
2024-04-02,1.6775424293278647,1.5979061013813427,1.3231134119131331
2024-04-03,1.6907572001482607,1.5970441863637685,1.322899304591302
2024-04-08,1.6841299350262997,1.578940351417318,1.3184004527375612
2024-04-09,1.701874646641435,1.5896323777004713,1.3210787753758555
2024-04-10,1.6898640708091728,1.5785797618011244,1.318323161597128
2024-04-11,1.6850582478506182,1.577808097883269,1.318129829126924
2024-04-12,1.6859197166203694,1.5817893265427156,1.3191276265636904
2024-04-15,1.6923614832649616,1.5950208316277439,1.3224379366547618
2024-04-16,1.664643941561334,1.562799607941214,1.3144235143242984
2024-04-17,1.6883128759723125,1.588222481990488,1.3208382376097922
2024-04-18,1.6909268418256074,1.5814172886913018,1.3191403848922134
2024-04-19,1.6786319917144932,1.5593734392912522,1.3136240169752764
2024-04-22,1.659846993326697,1.5440352319689026,1.3097477221106268
2024-04-23,1.6311514973077752,1.5358409207050485,1.3076624431694697
2024-04-24,1.6357587090915162,1.5522130720390441,1.3118443699155402
2024-04-25,1.6427505756487082,1.5498698282963632,1.3112502560339059
2024-04-26,1.672059360750546,1.570133939064723,1.3163935241874358
2024-04-29,1.6939808242714245,1.597947132402776,1.323389062597171
2024-04-30,1.6960829939146456,1.5999301276675861,1.3240396763368403
2024-05-06,1.7055121740280519,1.6088247568789926,1.3269557886748526
2024-05-07,1.7167239763359925,1.6194009494133716,1.3304116275046733
2024-05-08,1.709791639664805,1.6128616147610215,1.3282832844800823
2024-05-09,1.701887149008842,1.6054052386345485,1.3258505325396854
2024-05-10,1.7095344670620973,1.6126190215644864,1.328210735661341
2024-05-13,1.7132879658033882,1.6161597302101718,1.32936605440286
2024-05-14,1.7138985578883739,1.6167357071381812,1.3295537446947558
2024-05-15,1.723439276935399,1.6257355520147083,1.3324858415372023
2024-05-16,1.7563604794666512,1.6567904142813406,1.3425695139052047
2024-05-17,1.7480153240693448,1.6489183551968956,1.3400423467285845
2024-05-20,1.7535535690862343,1.6541426308300562,1.3417243307726157
2024-05-21,1.7564588089932256,1.6568831693956656,1.342604979431003
2024-05-22,1.7578245472650533,1.6581714824177558,1.3430185543399267
2024-05-23,1.7760365774684368,1.67535105199833,1.3485309612525498
2024-05-24,1.7444413888048873,1.6455470303711321,1.3390269621161732
2024-05-27,1.7648759841739168,1.664823165380391,1.3452410215286075
2024-05-28,1.7684036110243244,1.6681508070685551,1.3463062553999963
2024-05-29,1.757223727298936,1.6576047236161262,1.3429343438308123
2024-05-30,1.7357267738889153,1.6373264568466586,1.336425841631329
2024-05-31,1.7329243257351934,1.6309088011489596,1.3344076617789686
2024-06-03,1.7549079295178274,1.6449784563787646,1.3388428920534727
2024-06-04,1.7638161179960998,1.6549162474533579,1.3419591480848845
2024-06-05,1.756727682993501,1.650090969898429,1.3404516407214562
2024-06-06,1.76307344140275,1.65364017974651,1.3415624738110252
2024-06-07,1.7485480319562934,1.6395462460667842,1.3371571688694464
2024-06-11,1.7464473283653736,1.6318368626481754,1.334734732944596
2024-06-12,1.741850803396939,1.6209056131231447,1.3312899497193749
2024-06-13,1.746665566497837,1.6212622924778939,1.3314028166635044
2024-06-14,1.763858711683422,1.6274607319609506,1.3333639739328516
2024-06-17,1.759558336358786,1.6220556239433181,1.331657826948369
2024-06-18,1.7602836629002863,1.6194996418991603,1.3308493668898607
2024-06-19,1.7713686506114283,1.6417952869391945,1.337908346943519
2024-06-20,1.7628626744388673,1.6309986429071226,1.3345185786856242
2024-06-21,1.7486487685861554,1.6145901229623059,1.329345914303174
2024-06-24,1.7276745689264035,1.5973777453998248,1.3238859419346236
2024-06-25,1.7185241156503677,1.5958980434781467,1.3234134536485644
2024-06-26,1.742157959634146,1.6112236789910264,1.328309919869206
2024-06-27,1.7191204566306424,1.5862714536777602,1.3203844187663152
2024-06-28,1.7238782931348025,1.5700977806086658,1.314995474576927
2024-07-01,1.727520614856776,1.5749737598516431,1.3166301500649806
2024-07-02,1.7245798672093833,1.5610446826233235,1.3119690871675276
2024-07-03,1.7373704905656113,1.5629149534774789,1.3125982816675326
2024-07-04,1.7315276858075046,1.5327534715323514,1.3024586704091836
2024-07-05,1.7281668573095874,1.5533408003352893,1.3094613424482298
2024-07-08,1.71360216187414,1.5171306602350259,1.2972425501906173
2024-07-09,1.7366267248774785,1.5353626002437095,1.303482817978787
2024-07-10,1.7383953884343275,1.5321829495493908,1.302402265386458
2024-07-11,1.765220877153143,1.5757836632286502,1.3172376995177413
2024-07-12,1.7654775586720457,1.5765872938971055,1.317506602862322
2024-07-15,1.7638917095944984,1.5609621167129821,1.312279851118804
2024-07-16,1.7613482826626852,1.5695767882207405,1.31517882940808
2024-07-17,1.768536179192922,1.5909557576755897,1.322349522787766
2024-07-18,1.7578503984066962,1.605202786904773,1.3270895913026193
2024-07-19,1.7399431664601148,1.6130982268634766,1.3297024674052191
2024-07-22,1.7396914019684384,1.6174754590592706,1.3311467939380304
2024-07-23,1.7115401132488797,1.572305716475074,1.3162666199352546
2024-07-24,1.6924971994887992,1.5521351438976212,1.3095073896217748
2024-07-25,1.6620431051578293,1.5586605212971658,1.3117111085363773
2024-07-26,1.6748715366525992,1.5698134402867232,1.3154681618028015
2024-07-29,1.6869869550711982,1.5468302800909544,1.3077588752934979
2024-07-30,1.6722023957724355,1.544497043376253,1.3069692592633382
2024-07-31,1.6926686134188724,1.5610420338152429,1.312741877250301
2024-08-01,1.695322359770241,1.5611184029348733,1.3127683567961774
2024-08-02,1.6907319818828126,1.558989878182589,1.3120303523681942
2024-08-05,1.6683356191703527,1.5352615016326223,1.3037966224281263
2024-08-06,1.6501276911959306,1.5190593149635407,1.2981234089024325
2024-08-07,1.6586238204242325,1.520207329386822,1.2985279071086313
2024-08-08,1.6569214317096066,1.5214356575596473,1.2989605114611507
2024-08-09,1.6669416738067708,1.5290968685019075,1.301657429726531
2024-08-12,1.6723897150117817,1.5326529502086743,1.3029055643763778
2024-08-13,1.674062871086886,1.5215508735869718,1.299014205008679
2024-08-14,1.6690814503129678,1.5138269920921672,1.2962953188076898
2024-08-15,1.6812181746753352,1.5292426412295004,1.3017380580919782
2024-08-16,1.6899287744173461,1.5350298639123179,1.3037692240194418
2024-08-19,1.704328969937844,1.545737522238924,1.3075190093605338
2024-08-20,1.697501281764768,1.5435563181363203,1.3067582687964918
2024-08-21,1.6953635776430662,1.5444196551279812,1.3070596256917961
2024-08-22,1.6939848670222044,1.5416955255917077,1.3061090518896685
2024-08-23,1.696327846452092,1.5424828032174853,1.3063840544534073
2024-08-26,1.7048376197851816,1.5515893153554345,1.3095640800587758
2024-08-27,1.7103897610380427,1.560419430062793,1.3126369510355
2024-08-28,1.703517547272196,1.5579678059612478,1.3117866256110817
2024-08-29,1.6923385634841601,1.5445735913770409,1.3071366574618688
2024-08-30,1.687407250058227,1.5464793931348109,1.3076205081543857
2024-09-02,1.6789791143491035,1.5310139654449944,1.3036974858682129
2024-09-03,1.670466809203658,1.5307935785710176,1.3036411863529884
2024-09-04,1.6562307565870977,1.514410463323288,1.299455572283916
2024-09-05,1.6561057687333427,1.5246433799185408,1.3020897102826534
2024-09-06,1.656579379690359,1.5316631769980422,1.3038882434345789
2024-09-09,1.6316030368258598,1.5110043790030145,1.2986122602614374
2024-09-10,1.6381296904894935,1.5133112956502692,1.2992070547471097
2024-09-11,1.6338994912436917,1.5130171205693486,1.2991312882458828
2024-09-12,1.6366494498429949,1.5112035071308805,1.2986641179943372
2024-09-13,1.647743562375888,1.5276785501545291,1.3029115036938013
2024-09-18,1.659928197384498,1.5374281417392508,1.3054060445180014
2024-09-19,1.6634194310699695,1.5294744847230357,1.3033800470102588
2024-09-20,1.675461255371236,1.539369893756123,1.3059098333165142
2024-09-23,1.686651915797055,1.545925853629559,1.3075783392097906
2024-09-24,1.7175664957410164,1.5767861653732262,1.3154090398380014
2024-09-25,1.7394021204446344,1.589118878199097,1.3184955513054017
2024-09-26,1.7689774528363371,1.6183535370621145,1.3257723702112036
2024-09-27,1.7816236353690693,1.6267788341571312,1.327842998014756
2024-09-30,1.7805285692135955,1.629779211734305,1.3285777070496165
2024-10-08,1.7846103656468726,1.6348178493113803,1.3298099392766458
2024-10-09,1.777548332652422,1.629966697845149,1.3286261175855416
2024-10-10,1.8011926293921203,1.6631463043046353,1.3367397726261436
2024-10-11,1.8029241109200567,1.6620392144580471,1.3364728283965275
2024-10-14,1.8159369099793152,1.6811878731852703,1.3410921529948674
2024-10-15,1.8261670317076357,1.7007188452625828,1.3457661398486302
2024-10-16,1.8221675347396178,1.6977548623932575,1.3450625265860843
2024-10-17,1.8221391085882501,1.7017149261529814,1.346003746102061
2024-10-18,1.8162063404507682,1.6940638213993673,1.344188210109179
2024-10-21,1.8117916306962978,1.6872653215306066,1.3425698891366313
2024-10-22,1.8051903887359475,1.6832189938832678,1.341603981002639
2024-10-23,1.8047295866453912,1.686424121814168,1.3423703719013893
2024-10-24,1.7968014634404355,1.674282268520265,1.339470947507926
2024-10-25,1.7955697914394666,1.6751328008869772,1.3396750821541348
2024-10-28,1.8037210056852402,1.6860234643080212,1.3422880004383881
2024-10-29,1.8029618502658893,1.6822134075138673,1.341378014256574
2024-10-30,1.8143770794873686,1.695444642428489,1.3445431455419383
2024-10-31,1.7879313222537463,1.679305968342608,1.3396916017868574
2024-11-01,1.758720310666928,1.6643188016503145,1.3351593345048576
2024-11-04,1.7724537181319515,1.673914702002869,1.3380774553907517
2024-11-05,1.7720800763269862,1.6929271743708099,1.3438385830424677
2024-11-06,1.8113913024602641,1.71353213901261,1.350038725610794
2024-11-07,1.8227237634290416,1.7518471041702317,1.3614818173415333
2024-11-08,1.838208738025447,1.7599631245646488,1.3638728182896236
2024-11-11,1.8451640279465327,1.7639409031030617,1.365041326796531
2024-11-12,1.8470388060130063,1.7494990986890926,1.3608048561610606
2024-11-13,1.8239241905304253,1.7353756990986235,1.3566405529234207
2024-11-14,1.8171466820634599,1.7133972809185702,1.3501274387963627
2024-11-15,1.8007834312270796,1.6984735624821297,1.3456696990529045
2024-11-18,1.7868696668242692,1.6919050915976503,1.343696981386673
2024-11-19,1.798135425578257,1.7033891722504373,1.3471543250467752
2024-11-20,1.8060524317731976,1.720064626308683,1.352153543425067
2024-11-21,1.796916604714775,1.7067875203814966,1.3481970938159058
2024-11-22,1.8014216745715452,1.6860962412543552,1.3420015099539584
2024-11-25,1.813702898764798,1.6878267951522528,1.3425236376691105
2024-11-26,1.807974399619418,1.689833719306993,1.3431287639240843
2024-11-27,1.817917853470911,1.711344231408418,1.3496098143475734
2024-11-28,1.8169384040701593,1.7015313689028686,1.3466763045789707
2024-11-29,1.8226369677994558,1.7046942152513396,1.3476200035925292
2024-12-02,1.842005825541241,1.7256313369428902,1.353859795218641
2024-12-03,1.8726203307647706,1.7355398889458657,1.356790472609089
2024-12-04,1.8751697580626483,1.7357640650964177,1.356856541914507
2024-12-05,1.886131191000318,1.7194674306371518,1.3520539762428163
2024-12-06,1.877777365217509,1.7474633301476141,1.3603529931594944
2024-12-09,1.894100716620037,1.7450712195793803,1.359650961103086
2024-12-10,1.8871621970571624,1.7940514608314255,1.374037865117247
2024-12-11,1.8863024482731583,1.7784839622841428,1.3695430194273774
2024-12-12,1.9077657391885268,1.8161648968815667,1.3804820677208705
2024-12-13,1.899964069440828,1.7690618370996245,1.366984461310321
2024-12-16,1.9016535252622508,1.7438919856628632,1.3596522771503734
2024-12-17,1.907569484893415,1.7418038915601792,1.359038528588371
2024-12-18,1.9143246409803747,1.755622832393056,1.363103330799497
2024-12-19,1.8906319688818545,1.7548425817911546,1.3628749477754307
2024-12-20,1.863613888104545,1.7521168223797452,1.3620768841573005
2024-12-23,1.9083754596391573,1.7486813697514612,1.3610700575692214
2024-12-24,1.9101199243070737,1.7715927795424902,1.367792912782304
2024-12-25,1.9129055821133065,1.770195783011166,1.3673862972881143
2024-12-26,1.9246951149233191,1.7709536268992812,1.3676069868651388
2024-12-27,1.9316369150884842,1.7684880817272934,1.3668891938404382
2024-12-30,1.9156717121695725,1.7665529519356915,1.3663253310710801
2024-12-31,1.886200063607081,1.7369187642552948,1.3580418177714568
2025-01-02,1.863108469229787,1.6902004170981908,1.3448405636134255
2025-01-03,1.8356853326491258,1.665785387291344,1.337819806625829
2025-01-06,1.8368731811792647,1.6569791125577238,1.3352637828440301
2025-01-07,1.8471235584937797,1.660287133925756,1.336227195680381
2025-01-08,1.836497304260549,1.6491075475297692,1.3329754473402768
2025-01-09,1.848885225773538,1.6476982122311692,1.3325637466579086
2025-01-10,1.8231353392041036,1.6177905200312706,1.323822219477044
2025-01-13,1.850238908008624,1.6251498871875143,1.3259986356116145
2025-01-14,1.8892837849031574,1.6733431128458935,1.3402098024195819
2025-01-15,1.8887630410497567,1.6635835968732484,1.3373848563885478
2025-01-16,1.9007802858043206,1.658050161174457,1.3357771722540575
2025-01-17,1.9048639812731918,1.6630613073280045,1.3372362132949085
2025-01-20,1.9021005887023945,1.6785231845074615,1.3417294176942103
2025-01-21,1.9004828521844437,1.6699374207438193,1.3392490811105808
2025-01-22,1.874304771969438,1.6500105065477393,1.333473505181197
2025-01-23,1.867583699684516,1.6502714023116847,1.333549705852226
2025-01-24,1.883033029609483,1.6622112377838951,1.337036660212817
2025-01-27,1.862415730419836,1.6394447129078942,1.3300069032323942
2025-02-05,1.867208541031406,1.6477216347674282,1.3325844849401507
2025-02-06,1.8998117792138143,1.6799688783609785,1.3425957733521081
2025-02-07,1.9361775255221936,1.6913053346848856,1.3460735991497292
2025-02-10,1.9413021750965076,1.694842363323811,1.3471542162362753
2025-02-11,1.9237698241851937,1.6797513251310032,1.342549598432706
2025-02-12,1.9451786248372018,1.6946590715536085,1.3471234683593034
2025-02-13,1.9235870509161563,1.6847543913693204,1.3441010680526893
2025-02-14,1.9297303509432773,1.6985196958286828,1.3483167478538356
2025-02-17,1.9249737994205884,1.7040180187756973,1.3499922232427661
2025-02-18,1.9072958569473348,1.6846018313276712,1.344087391781094
2025-02-19,1.926260896976266,1.702407669240069,1.3495409395386195
2025-02-20,1.924810227801502,1.708384934381538,1.3513598506828979
2025-02-21,1.9315837951238533,1.7334131289047756,1.3589596349958302
2025-02-24,1.9376517865055178,1.7227649118182038,1.3557550791946071
2025-02-25,1.9254320327173895,1.7012741278782788,1.349262848454886
2025-02-26,1.9496382925829001,1.717353572200014,1.3541581535877625
2025-02-27,1.9507688811864208,1.7155049182691586,1.35359858702366
2025-02-28,1.8884292837702235,1.6721851267083994,1.3433442983843773
2025-03-03,1.9057004847687486,1.6923411098853118,1.3482019707760104
2025-03-04,1.8938300769600471,1.674138708756691,1.343851692998478
2025-03-05,1.9048258237772113,1.6766332181026844,1.3444524049807551
2025-03-06,1.929614389622778,1.6939011418496124,1.3486064265091227
2025-03-07,1.9056969669967005,1.6825430057712178,1.3458935783510957
2025-03-10,1.8971947730847896,1.6814682483782166,1.3456356635634386
2025-03-11,1.8687801290809778,1.660538386607603,1.3406107750246592
2025-03-12,1.8727616681383141,1.659043368172741,1.3402486808077232
2025-03-13,1.8559326601251778,1.6661827676870138,1.3419789377071498
2025-03-14,1.8828487373056868,1.6811277182758817,1.3455900317547451
2025-03-17,1.8844985689375215,1.6808991401082671,1.3455351449367225
2025-03-18,1.8976383230046945,1.6855813142714575,1.3466595484909205
2025-03-19,1.8786606838948663,1.674723010111825,1.3440570447398674
2025-03-20,1.892840334882923,1.6909439784401583,1.347962509695426
2025-03-21,1.8757223014931548,1.6811256505740841,1.3456144594867654
2025-03-24,1.8987004818186148,1.7011713283901515,1.3504279760571005
2025-03-25,1.9016069363425026,1.7169282205124825,1.3541804284261123
2025-03-26,1.899374132532084,1.715281928306457,1.3537908879680602
2025-03-27,1.878961006290678,1.6938653430239419,1.3487199586598702
2025-03-28,1.8648147555659442,1.6767469637115324,1.3446308674106202
2025-03-31,1.8366935755945404,1.65146182319433,1.3385478063712275
2025-04-01,1.843266921896102,1.6573722432077231,1.3399849657955412
2025-04-02,1.843748203136957,1.6578049869196048,1.340089927744254
2025-04-03,1.8195859807906627,1.6360795405530157,1.334821385530665
2025-04-07,1.6507284298696245,1.4842513844524974,1.297659964340808
2025-04-08,1.6999588297953692,1.5285168662390487,1.3092701694822748
2025-04-09,1.694290871371929,1.5234205251421218,1.3079605691397944
2025-04-10,1.7634697579181795,1.5856226755826182,1.32398200749168
2025-04-11,1.773040642351241,1.5942283300398619,1.3261377028862151
2025-04-14,1.7883745773441588,1.6080158276260883,1.329578387015274
2025-04-15,1.7802398863207036,1.6007015255306125,1.327764050772713
2025-04-16,1.7661118130229652,1.5879982776962787,1.3246028900815792
2025-04-17,1.7803733345421058,1.600821515411313,1.3278117785248673
2025-04-18,1.7875490412492097,1.6072735473880597,1.3294172824436365
2025-04-21,1.7883501347041137,1.6079938500423316,1.329596016698064
2025-04-22,1.7932141068428036,1.6123672873989288,1.3306808911623147
2025-04-23,1.812694720515151,1.6298832683985711,1.335017653894047
2025-04-24,1.7965131617878818,1.6153336304878425,1.331442424211309
2025-04-25,1.8109802488863354,1.6283417023586169,1.3346590040717878
2025-04-28,1.8174290748790736,1.634140160018046,1.3360848037759303
2025-04-29,1.820837371730467,1.6372047278953348,1.3368364876286065
2025-04-30,1.8140089443128034,1.6290032084920008,1.3348274370427706
2025-05-06,1.8373241662581117,1.651872952303466,1.3404493710006435
2025-05-07,1.8465415704239267,1.659287309620072,1.3422543349818432
2025-05-08,1.8576189185198502,1.6667760120556037,1.3440716953478036
2025-05-09,1.861837906106673,1.6700214376273634,1.344856819075073
2025-05-12,1.8785347462018631,1.6823251360219118,1.3478292442750621
2025-05-13,1.8835117376263273,1.686048137994463,1.3487240720632798
2025-05-14,1.8969128743209611,1.7042515630861845,1.353092523425127
2025-05-15,1.8799606946549186,1.6913475776252962,1.3500189831166947
2025-05-16,1.8756243708655056,1.6852997140784916,1.3485707774308564
2025-05-19,1.8710577799695118,1.6799311583686147,1.3472820077324694
2025-05-20,1.8864928112006722,1.6931582193606993,1.350464384796144
