date,market_ret_5d,market_ret_20d,market_ret_60d,realized_vol_20d,vol_ratio_60_20,breadth_5d,breadth_20d,vix,vix_rank20,信用利差因子,real_rate,real_rate_diff,dxy_logret,宏观增长因子,cn_us_spread,vix_z,credit_z
2019-01-28,-0.0025566245497400594,0.032141898277003006,0.004277436547692618,0.08914237411701428,0.7657382872861332,0.2631578947368421,0.631578947368421,-0.02157948587368262,0.6,1.204486443403387,0.97,0.010000000000000009,-0.005724597775803789,2.020280737219562,0.35560000000000036,-0.18522066057665468,1.258247586730408
2019-01-29,0.0020392470180361,0.026598929487243017,-0.017726250413386133,0.09016718263915174,0.7879725209849029,0.3684210526315789,0.5789473684210527,-0.02157948587368262,0.6,1.204486443403387,0.97,0.010000000000000009,-0.005724597775803789,2.020280737219562,0.35560000000000036,-0.18271918026298933,1.2507803146000547
2019-01-30,4.745791146610343e-05,0.030539386946960057,-0.016009331352614477,0.08632497070021804,0.7665936169658708,0.34210526315789475,0.6578947368421053,-0.02157948587368262,0.6,1.204486443403387,0.97,0.010000000000000009,-0.005724597775803789,2.020280737219562,0.35560000000000036,-0.1802171166437097,1.2433851792678732
2019-01-31,0.0004218039242963015,0.033588017176451795,-0.010510358962480785,0.08672206273691395,0.7827315946537412,0.42105263157894735,0.5263157894736842,-0.02157948587368262,0.6,1.204486443403387,0.97,0.010000000000000009,-0.005724597775803789,2.020280737219562,0.35560000000000036,-0.17771441966825785,1.2360608044376895
2019-02-01,0.009532158616005097,0.03167971878383343,0.002313287108325922,0.08348094618704746,0.7664028707129463,0.5526315789473685,0.5263157894736842,-0.02157948587368262,0.6,1.204486443403387,0.97,0.010000000000000009,-0.005724597775803789,2.020280737219562,0.35560000000000036,-0.1752110391377367,1.2288058496721632
2019-02-11,0.019046345885935803,0.03363246163579951,0.011931982078007093,0.08548170243702924,0.7931910100536125,0.631578947368421,0.5526315789473685,-0.07631830858255402,0.3,1.203577129187498,0.82,-0.15000000000000002,-0.002186708966712551,2.025792607028412,0.4203999999999999,-0.47021783637025105,1.0069084401104706
2019-02-12,0.02607037358694531,0.038579581248317125,0.022316666687798112,0.08562929099312498,0.803140486603115,0.631578947368421,0.6578947368421053,-0.07631830858255402,0.3,1.203577129187498,0.82,-0.15000000000000002,-0.002186708966712551,2.025792607028412,0.4203999999999999,-0.46635981247925196,1.0030138407548488
2019-02-13,0.03920133846306168,0.04459307580981898,0.026027299834224114,0.0901273339029557,0.8538367772761051,0.631578947368421,0.6578947368421053,-0.07631830858255402,0.3,1.203577129187498,0.82,-0.15000000000000002,-0.002186708966712551,2.025792607028412,0.4203999999999999,-0.4625081586227509,0.9991396430654509
2019-02-14,0.0357546311171996,0.04736422753019151,0.022665274311084244,0.08883181124621051,0.8499559218291617,0.631578947368421,0.631578947368421,-0.07631830858255402,0.3,1.203577129187498,0.82,-0.15000000000000002,-0.002186708966712551,2.025792607028412,0.4203999999999999,-0.4586627023918772,0.9952856210902222
2019-02-15,0.016673238467621178,0.036276218568151414,0.019723579163280262,0.09530578601576227,0.9202499470165854,0.5526315789473685,0.6578947368421053,-0.07631830858255402,0.3,1.203577129187498,0.82,-0.15000000000000002,-0.002186708966712551,2.025792607028412,0.4203999999999999,-0.45482327211347057,0.9914515522524189
2019-02-18,0.02559770481403116,0.0608986479912806,0.030722347322295524,0.10607150487059148,1.030689892577861,0.6578947368421053,0.6578947368421053,-0.052901658224413436,0.5,1.204907393856783,0.8,-0.010000000000000009,0.0028942533511078367,2.030786561989466,0.46229999999999993,-0.3260652366120071,1.2995037911178255
