date,vol_60,ret_60,rsi_60,bear_vol,bear_trend,bear_combo
2022-05-12,0.2503761611573329,-0.12492645881377773,40.95322709671649,True,True,True
2022-05-13,0.2507462968815227,-0.1027811155443662,42.725262615073156,True,True,True
2022-05-16,0.25060553181444506,-0.09976484425573429,42.93202595410877,True,True,True
2022-05-17,0.2515465536849553,-0.09582225506562081,43.29473862285343,True,True,True
2022-05-18,0.2513351258339308,-0.10141182965009665,42.840216343474474,True,True,True
2022-05-19,0.2512736086897659,-0.10544123534351812,42.535935440638234,True,True,True
2022-05-20,0.2535821045590561,-0.09382498767259129,43.590787158097896,True,True,True
2022-05-23,0.2535658166333403,-0.09315021069094798,43.63646776028734,True,True,True
2022-05-24,0.25709877074762905,-0.10444116458004571,42.89204165814363,True,True,True
2022-05-25,0.25547398090028917,-0.1112175333483637,42.276981160340206,True,True,True
2022-05-26,0.2534346677845373,-0.0908216865487198,43.733165167918656,True,True,True
2022-05-27,0.2535161089623567,-0.09032866924602301,43.77710157401787,True,True,True
2022-05-30,0.25456970835064635,-0.0823079314717915,44.477974413159515,True,True,True
2022-05-31,0.2549169112234987,-0.0808255098461178,44.60565930520597,True,True,True
2022-06-01,0.25465527440745417,-0.0759872763071262,44.93659293497198,True,True,True
2022-06-02,0.25474156971816614,-0.07029436454260851,45.36836072921254,True,True,True
2022-06-06,0.2569146157252076,-0.04087846784991045,47.61047899931255,True,True,True
2022-06-07,0.2533643171274558,-0.019277560484952327,49.13733638605826,True,True,True
2022-06-08,0.250731691078824,0.014961520372150261,51.6312556462397,True,False,False
2022-06-09,0.2517538793827827,0.007740644000935326,51.10049076329876,True,False,False
2022-06-10,0.2515706803630371,0.006688598246545663,51.02545380158186,True,False,False
2022-06-13,0.2533690791683146,-0.008785123520855587,49.908874819684755,True,True,True
2022-06-14,0.24648259666927563,0.020347562207500003,52.02519034071413,True,False,False
2022-06-15,0.23034772048583055,0.06955926914752997,55.77534535886331,True,False,False
2022-06-16,0.21400581040820996,0.024183674953174528,52.45622745016189,True,False,False
2022-06-17,0.20807924173044573,0.006494553455660412,51.0001448834488,True,False,False
2022-06-20,0.20718166506978414,-0.00043120245228245313,50.40433934193662,True,True,True
2022-06-21,0.20713733376823676,-0.0033592308854322184,50.14788910284,True,True,True
2022-06-22,0.20904535157030668,-0.01904526553771524,48.78999065038927,True,True,True
2022-06-23,0.20963343274975563,-0.017017964024316545,48.97347261724139,True,True,True
2022-06-24,0.21034709664563497,0.0017520784383924237,50.59205291426577,True,False,False
2022-06-27,0.21063302972616715,0.028695779164751523,52.8437574966618,True,False,False
2022-06-28,0.21126071719604286,0.04455504088795048,54.10742173637129,True,False,False
2022-06-29,0.21460583907903832,0.026068877410587055,52.54465424387165,True,False,False
2022-06-30,0.21192152020594515,0.01637895872252737,51.78678888268054,True,False,False
2022-07-01,0.21154248264036019,0.01850124605832071,51.96507638634923,True,False,False
2022-07-04,0.2119208262718961,0.023147281510336626,52.3279589510663,True,False,False
2022-07-05,0.21172987076264108,0.02720605765454076,52.67115808691199,True,False,False
2022-07-06,0.2109328168457316,0.029933615166280125,52.90102993924738,True,False,False
2022-07-07,0.21102311248889763,0.0338156570390209,53.196588447334456,True,False,False
2022-07-08,0.20191301466607436,0.06456927053782358,55.874786862628355,True,False,False
2022-07-11,0.20293781245266707,0.032827298145191364,53.23025788795562,True,False,False
2022-07-12,0.20391923286897715,0.02816437737794586,52.81878280592422,True,False,False
2022-07-13,0.20228544208850222,0.016011565503414094,51.82361521071336,True,False,False
